time,open,high,low,close,Volume
1758034620,659.92,659.97,659.84,659.85,20078
1758034680,659.85,659.95,659.82,659.93,16498
1758034740,659.93,660.01,659.82,659.841,23534
1758034800,659.86,659.905,659.65,659.7,37803
1758034860,659.69,659.75,659.5,659.58,34537
1758034920,659.57,659.62,659.4,659.45,32469
1758034980,659.45,659.54,659.39,659.53,24908
1758035040,659.505,659.56,659.49,659.54,27467
1758035100,659.53,659.67,659.521,659.59,39751
1758035160,659.58,659.76,659.55,659.74,30086
1758035220,659.74,659.89,659.72,659.88,32206
1758035280,659.87,659.89,659.76,659.789,21697
1758035340,659.8,659.971,659.8,659.97,17636
1758035400,659.95,660.111,659.95,660.07,27652
1758035460,660.06,660.12,659.91,659.93,26804
1758035520,659.94,659.97,659.81,659.84,23409
1758035580,659.85,659.87,659.77,659.82,17100
1758035640,659.83,659.92,659.82,659.91,19027
1758035700,659.89,659.91,659.71,659.77,29335
1758035760,659.77,659.85,659.75,659.81,22563
1758035820,659.82,659.83,659.65,659.68,34329
1758035880,659.69,659.71,659.57,659.64,17652
1758035940,659.65,659.81,659.58,659.771,34670
1758036000,659.78,659.97,659.75,659.96,23051
1758036060,659.96,660.07,659.94,660,16204
1758036120,660.01,660.09,660,660.02,24037
1758036180,660.03,660.04,659.89,659.9,18288
1758036240,659.89,659.89,659.79,659.79,24081
1758036300,659.8,659.93,659.78,659.85,19300
1758036360,659.85,659.94,659.84,659.87,20342
1758036420,659.859,659.89,659.77,659.79,14474
1758036480,659.78,659.82,659.66,659.7,16644
1758036540,659.7,659.76,659.58,659.63,22727
1758036600,659.61,659.64,659.54,659.6,29972
1758036660,659.59,659.68,659.58,659.64,20193
1758036720,659.649,659.68,659.529,659.539,19424
1758036780,659.539,659.56,659.47,659.51,17707
1758036840,659.505,659.57,659.48,659.5,23801
1758036900,659.51,659.57,659.49,659.52,25915
1758036960,659.51,659.57,659.459,659.47,26609
1758037020,659.469,659.5,659.409,659.44,35864
1758037080,659.435,659.595,659.435,659.57,22788
1758037140,659.57,659.66,659.52,659.609,22076
1758037200,659.6,659.71,659.54,659.55,22351
1758037260,659.535,659.54,659.34,659.37,27714
1758037320,659.37,659.39,659.22,659.305,28695
1758037380,659.299,659.42,659.2,659.4,26339
1758037440,659.4,659.51,659.4,659.48,30876
1758037500,659.49,659.72,659.48,659.7,33792
1758037560,659.699,659.74,659.549,659.59,18677
1758037620,659.589,659.71,659.57,659.581,20192
1758037680,659.57,659.65,659.5,659.51,11371
1758037740,659.52,659.6,659.48,659.53,10579
1758037800,659.52,659.585,659.46,659.51,12711
1758037860,659.51,659.65,659.435,659.65,14180
1758037920,659.645,659.76,659.565,659.745,19730
1758037980,659.73,659.88,659.68,659.86,21358
1758038040,659.86,659.88,659.799,659.81,15978
1758038100,659.819,659.91,659.8,659.89,22867
1758038160,659.87,659.95,659.8,659.81,21509
1758038220,659.82,659.82,659.69,659.7,18343
1758038280,659.73,659.73,659.55,659.6,17051
1758038340,659.61,659.67,659.6,659.665,13131
1758038400,659.66,659.67,659.57,659.59,15603
1758038460,659.59,659.76,659.58,659.73,14576
1758038520,659.72,659.77,659.63,659.63,10346
1758038580,659.629,659.65,659.53,659.6,18017
1758038640,659.6,659.64,659.56,659.6,7281
1758038700,659.6,659.73,659.6,659.65,11378
1758038760,659.645,659.691,659.6,659.62,12805
1758038820,659.63,659.76,659.63,659.75,8393
1758038880,659.76,659.79,659.69,659.755,14211
1758038940,659.75,659.88,659.7,659.85,11433
1758039000,659.845,659.88,659.76,659.83,12076
1758039060,659.815,659.87,659.74,659.87,10994
1758039120,659.86,659.89,659.809,659.84,8969
1758039180,659.83,659.86,659.8,659.851,3925
1758039240,659.851,659.86,659.65,659.73,13505
1758039300,659.74,659.79,659.71,659.78,16301
1758039360,659.76,659.84,659.73,659.83,8964
1758039420,659.84,659.87,659.75,659.85,13155
1758039480,659.86,659.94,659.799,659.821,20787
1758039540,659.83,659.85,659.78,659.82,18078
1758039600,659.83,659.89,659.79,659.809,14702
1758039660,659.81,659.89,659.8,659.83,11966
1758039720,659.82,659.9,659.785,659.9,8785
1758039780,659.9,659.93,659.83,659.87,15626
1758039840,659.88,659.9,659.81,659.82,14349
1758039900,659.83,659.86,659.75,659.765,9248
1758039960,659.79,659.94,659.79,659.9,10321
1758040020,659.91,659.92,659.84,659.89,12352
1758040080,659.889,659.94,659.85,659.91,9901
1758040140,659.91,659.96,659.87,659.91,17200
1758040200,659.9,659.94,659.73,659.85,16249
1758040260,659.84,659.89,659.76,659.77,17271
1758040320,659.77,659.87,659.769,659.81,18486
1758040380,659.82,659.84,659.76,659.8,13888
1758040440,659.81,659.89,659.76,659.8,8657
1758040500,659.8,659.83,659.59,659.599,21253
1758040560,659.6,659.67,659.48,659.579,13771
1758040620,659.58,659.781,659.58,659.72,19483
1758040680,659.73,659.96,659.72,659.94,14863
1758040740,659.93,659.935,659.87,659.875,13162
1758040800,659.88,659.935,659.775,659.779,10917
1758040860,659.77,659.8,659.65,659.67,11395
1758040920,659.66,659.69,659.6,659.651,6664
1758040980,659.661,659.69,659.64,659.66,10387
1758041040,659.66,659.761,659.66,659.76,13510
1758041100,659.77,659.85,659.73,659.8,10087
1758041160,659.8,659.88,659.8,659.875,8909
1758041220,659.871,659.93,659.82,659.909,8227
1758041280,659.909,659.93,659.75,659.76,13962
1758041340,659.78,659.83,659.72,659.78,9540
1758041400,659.77,659.88,659.73,659.84,10483
1758041460,659.83,659.96,659.8,659.94,11401
1758041520,659.93,660,659.93,659.985,16818
1758041580,659.99,660.05,659.99,660.04,19014
1758041640,660.04,660.07,659.97,660.05,19818
1758041700,660.045,660.08,659.99,660.04,26046
1758041760,660.04,660.08,659.85,659.95,45977
1758041820,659.941,660.08,659.93,660.08,15521
1758041880,660.07,660.08,660.01,660.05,13091
1758041940,660.05,660.05,659.91,659.955,14043
1758042000,659.96,660.16,659.91,660.16,19898
1758042060,660.15,660.22,660.109,660.22,14804
1758042120,660.23,660.27,660.19,660.2,17942
1758042180,660.19,660.21,660.119,660.17,17593
1758042240,660.17,660.24,660.16,660.195,10682
1758042300,660.191,660.21,660.115,660.17,14659
1758042360,660.18,660.29,660.17,660.25,10981
1758042420,660.259,660.3,660.23,660.26,13028
1758042480,660.27,660.29,660.18,660.24,13121
1758042540,660.23,660.26,660.18,660.231,16076
1758042600,660.24,660.24,660.15,660.15,13394
1758042660,660.159,660.19,660.09,660.119,17972
1758042720,660.12,660.221,660.12,660.2,13119
1758042780,660.21,660.3,660.2,660.27,14363
1758042840,660.27,660.3,660.25,660.29,12079
1758042900,660.29,660.32,660.24,660.3,12374
1758042960,660.31,660.34,660.275,660.3,5622
1758043020,660.3,660.34,660.28,660.33,19520
1758043080,660.331,660.38,660.31,660.33,21191
1758043140,660.34,660.35,660.21,660.29,12845
1758043200,660.29,660.32,660.25,660.259,7857
1758043260,660.259,660.29,660.22,660.28,10548
1758043320,660.29,660.44,660.27,660.391,20921
1758043380,660.4,660.41,660.34,660.38,14907
1758043440,660.379,660.39,660.34,660.36,8140
1758043500,660.36,660.4,660.3,660.36,14512
1758043560,660.35,660.38,660.34,660.37,5995
1758043620,660.37,660.4,660.31,660.38,18707
1758043680,660.39,660.4,660.29,660.31,11580
1758043740,660.29,660.3,660.23,660.26,14642
1758043800,660.27,660.29,660.17,660.17,20277
1758043860,660.17,660.34,660.15,660.291,17962
1758043920,660.291,660.31,660.205,660.31,12693
1758043980,660.31,660.32,660.26,660.3,11307
1758044040,660.29,660.33,660.26,660.285,12264
1758044100,660.291,660.3,660.19,660.22,10632
1758044160,660.21,660.23,660.16,660.16,10222
1758044220,660.15,660.201,660.11,660.201,20539
1758044280,660.201,660.29,660.191,660.29,12996
1758044340,660.28,660.36,660.28,660.34,10551
1758044400,660.31,660.321,660.19,660.25,16358
1758044460,660.26,660.27,660.17,660.19,17898
1758044520,660.2,660.22,660.11,660.15,7418
1758044580,660.14,660.14,660.08,660.1,9761
1758044640,660.12,660.13,660.039,660.09,8677
1758044700,660.08,660.16,660.07,660.13,7599
1758044760,660.12,660.19,660.12,660.17,8199
1758044820,660.18,660.18,660.11,660.171,4018
1758044880,660.17,660.24,660.17,660.24,16390
1758044940,660.23,660.23,660.15,660.191,4831
1758045000,660.19,660.2,659.995,660.05,17624
1758045060,660.05,660.05,659.95,659.98,13844
1758045120,659.975,660.05,659.93,660.049,13748
1758045180,660.04,660.18,660.03,660.14,15255
1758045240,660.135,660.2,660.109,660.17,6308
1758045300,660.16,660.261,660.16,660.25,15711
1758045360,660.25,660.28,660.19,660.24,7390
1758045420,660.231,660.32,660.22,660.28,10267
1758045480,660.28,660.3,660.25,660.27,4893
1758045540,660.27,660.271,660.16,660.19,10666
1758045600,660.179,660.18,660.04,660.07,14365
1758045660,660.07,660.16,660.05,660.08,13556
1758045720,660.07,660.18,660.07,660.18,9984
1758045780,660.17,660.2,660.115,660.12,24584
1758045840,660.13,660.21,660.11,660.19,4469
1758045900,660.2,660.2,660.1,660.13,8013
1758045960,660.11,660.371,660.11,660.37,17885
1758046020,660.37,660.4,660.33,660.34,13619
1758046080,660.345,660.36,660.3,660.33,3612
1758046140,660.321,660.34,660.23,660.23,12492
1758046200,660.23,660.285,660.21,660.27,6579
1758046260,660.26,660.31,660.22,660.29,8344
1758046320,660.28,660.28,660.17,660.195,6762
1758046380,660.19,660.22,660.15,660.18,20762
1758046440,660.17,660.2,660.13,660.14,11205
1758046500,660.14,660.25,660.12,660.2,12148
1758046560,660.2,660.27,660.15,660.161,14611
1758046620,660.16,660.2,660.1,660.13,16172
1758046680,660.13,660.26,660.12,660.14,22767
1758046740,660.15,660.2,660.13,660.15,14397
1758046800,660.14,660.15,660.03,660.095,12018
1758046860,660.115,660.17,660.08,660.09,8229
1758046920,660.1,660.24,660.1,660.2,6788
1758046980,660.19,660.26,660.19,660.21,7284
1758047040,660.2,660.24,660.15,660.21,4375
1758047100,660.2,660.29,660.19,660.26,11779
1758047160,660.25,660.29,660.24,660.28,9997
1758047220,660.27,660.29,660.14,660.15,16922
1758047280,660.15,660.2,660.15,660.17,6379
1758047340,660.18,660.22,660.16,660.19,10141
1758047400,660.2,660.2,660.1,660.19,11011
1758047460,660.2,660.3,660.2,660.26,24043
1758047520,660.25,660.34,660.23,660.285,29449
1758047580,660.285,660.3,660.245,660.3,18817
1758047640,660.295,660.32,660.24,660.26,15515
1758047700,660.26,660.3,660.18,660.229,13059
1758047760,660.24,660.34,660.24,660.33,11103
1758047820,660.33,660.38,660.32,660.34,19200
1758047880,660.35,660.36,660.26,660.31,15522
1758047940,660.3,660.31,660.21,660.23,17775
1758048000,660.24,660.32,660.24,660.27,10410
1758048060,660.27,660.34,660.27,660.32,10706
1758048120,660.3,660.41,660.28,660.41,9120
1758048180,660.41,660.49,660.39,660.43,19671
1758048240,660.44,660.44,660.359,660.38,8326
1758048300,660.39,660.47,660.38,660.45,12600
1758048360,660.46,660.47,660.41,660.46,11360
1758048420,660.45,660.52,660.43,660.49,8820
1758048480,660.49,660.5,660.43,660.49,15914
1758048540,660.5,660.54,660.49,660.519,11244
1758048600,660.51,660.69,660.51,660.61,27425
1758048660,660.6,660.69,660.57,660.69,25643
1758048720,660.69,660.745,660.65,660.7,23900
1758048780,660.71,660.72,660.61,660.65,22371
1758048840,660.66,660.7,660.63,660.64,13602
1758048900,660.65,660.66,660.56,660.6,21336
1758048960,660.6,660.64,660.54,660.56,7326
1758049020,660.56,660.63,660.54,660.62,7900
1758049080,660.62,660.64,660.571,660.63,13905
1758049140,660.62,660.621,660.56,660.6,40918
1758049200,660.6,660.62,660.56,660.59,22178
1758049260,660.6,660.63,660.52,660.62,15860
1758049320,660.61,660.68,660.56,660.57,16708
1758049380,660.57,660.63,660.56,660.58,5603
1758049440,660.57,660.58,660.54,660.58,9294
1758049500,660.58,660.65,660.58,660.63,6659
1758049560,660.64,660.721,660.62,660.62,23379
1758049620,660.641,660.66,660.59,660.65,13964
1758049680,660.66,660.67,660.53,660.549,14769
1758049740,660.56,660.56,660.46,660.51,23179
1758049800,660.52,660.56,660.46,660.47,19658
1758049860,660.48,660.5,660.44,660.471,17529
1758049920,660.47,660.55,660.47,660.53,17912
1758049980,660.52,660.61,660.52,660.6,12476
1758050040,660.61,660.67,660.58,660.64,14605
1758050100,660.631,660.65,660.57,660.6,13260
1758050160,660.59,660.63,660.56,660.58,18878
1758050220,660.58,660.58,660.51,660.55,20023
1758050280,660.55,660.57,660.48,660.49,16885
1758050340,660.5,660.54,660.47,660.47,9687
1758050400,660.47,660.55,660.45,660.54,24134
1758050460,660.54,660.635,660.53,660.6,35165
1758050520,660.61,660.61,660.53,660.55,27988
1758050580,660.56,660.61,660.49,660.49,17157
1758050640,660.48,660.48,660.4,660.42,33831
1758050700,660.42,660.42,660.35,660.39,20858
1758050760,660.391,660.42,660.23,660.25,49786
1758050820,660.25,660.26,660.03,660.07,55355
1758050880,660.07,660.22,660.06,660.17,37758
1758050940,660.18,660.25,660.11,660.14,28660
1758051000,660.15,660.19,660.03,660.03,46117
1758051060,660.04,660.04,659.89,659.939,52585
1758051120,659.94,660.04,659.929,659.96,38979
1758051180,659.97,660.07,659.96,660.01,33551
1758051240,660.005,660.02,659.88,659.93,26634
1758051300,659.94,660,659.87,659.88,23435
1758051360,659.88,659.9,659.78,659.81,44478
1758051420,659.81,659.84,659.69,659.81,36814
1758051480,659.82,660.13,659.82,660.02,76075
1758051540,660.02,660.03,659.89,659.9,26652
1758051600,659.9,660.06,659.9,660.03,46248
1758051660,660.03,660.11,659.97,660.05,33562
1758051720,660.05,660.08,659.985,660.07,19263
1758051780,660.07,660.21,660.07,660.11,31621
1758051840,660.12,660.14,660.005,660.09,41226
1758051900,660.09,660.26,660.08,660.23,30285
1758051960,660.24,660.36,660.24,660.35,25368
1758052020,660.35,660.4,660.3,660.37,71197
1758052080,660.35,660.35,660.24,660.3,29185
1758052140,660.32,660.37,660.25,660.36,52865
1758052200,660.37,660.65,660.37,660.62,151543
1758052260,660.6,660.64,660.52,660.61,62321
1758052320,660.605,660.61,660.49,660.54,61335
1758052380,660.54,660.56,660.33,660.4,46033
1758052440,660.39,660.51,660.29,660.4,61154
1758052500,660.4,660.52,660.29,660.45,88363
1758052560,660.44,660.52,660.41,660.45,62128
1758052620,660.45,660.45,660.09,660.18,144984
1758052680,660.18,660.23,660.05,660.09,150003
1758052740,660.09,660.1,659.7,659.94,526221
1758115800,660.01,660.44,659.98,660.43,84743
1758115860,660.42,660.55,660.16,660.29,62562
1758115920,660.3,660.43,660.29,660.31,64388
1758115980,660.3,660.37,660.16,660.22,43857
1758116040,660.23,660.33,660.085,660.26,72247
1758116100,660.26,660.44,660.24,660.26,51272
1758116160,660.26,660.36,660.09,660.18,29528
1758116220,660.18,660.24,660,660.16,32462
1758116280,660.16,660.375,660.129,660.13,42349
1758116340,660.13,660.19,660.06,660.14,33051
1758116400,660.14,660.19,659.88,659.969,65667
1758116460,659.97,660.16,659.86,659.899,31370
1758116520,659.9,660.039,659.79,659.91,47611
1758116580,659.92,660.03,659.8,659.809,30201
1758116640,659.82,659.9,659.76,659.859,38440
1758116700,659.8,659.86,659.64,659.73,76823
1758116760,659.739,659.92,659.739,659.78,39693
1758116820,659.79,660.14,659.79,660.139,47775
1758116880,660.13,660.285,660.039,660.239,51446
1758116940,660.24,660.32,660.14,660.17,40442
1758117000,660.17,660.45,660.15,660.319,45866
1758117060,660.3,660.45,660.27,660.33,36872
1758117120,660.33,660.55,660.29,660.53,35309
1758117180,660.53,660.62,660.52,660.59,36151
1758117240,660.61,660.65,660.1,660.18,71524
1758117300,660.19,660.38,660.159,660.17,74518
1758117360,660.18,660.32,659.94,660.05,57210
1758117420,660.05,660.09,659.94,660.02,40348
1758117480,660.02,660.04,659.92,659.93,37175
1758117540,659.92,660.06,659.77,659.87,48791
1758117600,659.88,659.97,659.78,659.93,52283
1758117660,659.94,659.96,659.63,659.71,45951
1758117720,659.71,659.76,659.429,659.65,60060
1758117780,659.65,659.8,659.57,659.669,27191
1758117840,659.67,659.72,659.53,659.55,21708
1758117900,659.55,659.62,659.42,659.42,38303
1758117960,659.43,659.489,659.299,659.39,44237
1758118020,659.37,659.61,659.37,659.5,40437
1758118080,659.5,659.569,659.36,659.42,26304
1758118140,659.43,659.51,659.395,659.395,23832
1758118200,659.385,659.56,659.38,659.42,32867
1758118260,659.42,659.45,659.29,659.319,32145
1758118320,659.31,659.42,659.31,659.4,30011
1758118380,659.42,659.51,659.27,659.31,33455
1758118440,659.319,659.48,659.319,659.46,19113
1758118500,659.47,659.58,659.44,659.5,37070
1758118560,659.48,659.49,659.13,659.24,44580
1758118620,659.24,659.32,659.179,659.231,22052
1758118680,659.231,659.3,659.1,659.15,20793
1758118740,659.15,659.28,659.15,659.25,18049
1758118800,659.27,659.37,659.23,659.329,17926
1758118860,659.329,659.38,659.239,659.3,22828
1758118920,659.3,659.36,659.14,659.2,24238
1758118980,659.18,659.23,659.1,659.14,31812
1758119040,659.15,659.27,659.14,659.23,25598
1758119100,659.22,659.351,659.21,659.26,34431
1758119160,659.26,659.33,659.22,659.315,23439
1758119220,659.319,659.34,659.22,659.32,22104
1758119280,659.32,659.32,659.17,659.2,27112
1758119340,659.21,659.28,659.15,659.16,24740
1758119400,659.18,659.2,659.07,659.17,31705
1758119460,659.17,659.27,659.15,659.219,19280
1758119520,659.23,659.37,659.22,659.35,27590
1758119580,659.35,659.44,659.3,659.409,49191
1758119640,659.4,659.41,659.21,659.25,17341
1758119700,659.25,659.29,659.13,659.13,23775
1758119760,659.12,659.23,659.11,659.18,22231
1758119820,659.18,659.3,659.18,659.29,18997
1758119880,659.28,659.32,659.21,659.215,10238
1758119940,659.22,659.38,659.2,659.38,11712
1758120000,659.38,659.5,659.339,659.45,22812
1758120060,659.44,659.48,659.32,659.33,13002
1758120120,659.32,659.36,659.26,659.29,11806
1758120180,659.29,659.3,659.22,659.3,12829
1758120240,659.3,659.37,659.18,659.2,20872
1758120300,659.19,659.26,659.07,659.1,17965
1758120360,659.11,659.21,659.09,659.21,15463
1758120420,659.2,659.341,659.17,659.26,14806
1758120480,659.27,659.35,659.22,659.26,15604
1758120540,659.26,659.301,659.2,659.27,13595
1758120600,659.27,659.27,659.1,659.12,19314
1758120660,659.12,659.19,659.03,659.17,22406
1758120720,659.18,659.27,659.18,659.229,17098
1758120780,659.22,659.27,659.2,659.2,15675
1758120840,659.21,659.47,659.21,659.44,16536
1758120900,659.45,659.64,659.42,659.55,35174
1758120960,659.52,659.55,659.345,659.381,23342
1758121020,659.385,659.44,659.35,659.44,16350
1758121080,659.41,659.41,659.28,659.33,10648
1758121140,659.34,659.41,659.3,659.32,12200
1758121200,659.32,659.44,659.31,659.36,13533
1758121260,659.35,659.37,659.219,659.28,8710
1758121320,659.31,659.31,659.199,659.2,9738
1758121380,659.22,659.31,659.22,659.22,9780
1758121440,659.221,659.29,659.16,659.17,13423
1758121500,659.17,659.19,659.07,659.09,21932
1758121560,659.09,659.22,659,659.21,20520
1758121620,659.21,659.34,659.19,659.29,18279
1758121680,659.29,659.35,659.26,659.305,11701
1758121740,659.32,659.35,659.23,659.34,10740
1758121800,659.34,659.36,659.14,659.21,20464
1758121860,659.23,659.38,659.22,659.34,10101
1758121920,659.33,659.4,659.269,659.38,9511
1758121980,659.39,659.52,659.39,659.51,21464
1758122040,659.51,659.55,659.5,659.5,18429
1758122100,659.5,659.53,659.4,659.5,14659
1758122160,659.5,659.605,659.47,659.6,12806
1758122220,659.59,659.65,659.549,659.639,17510
1758122280,659.64,659.68,659.49,659.561,16135
1758122340,659.561,659.58,659.52,659.53,8318
1758122400,659.54,659.57,659.46,659.46,7301
1758122460,659.45,659.521,659.43,659.491,12089
1758122520,659.49,659.5,659.401,659.411,12569
1758122580,659.421,659.441,659.31,659.33,7038
1758122640,659.34,659.351,659.28,659.3,7825
1758122700,659.3,659.34,659.18,659.21,19431
